,credit_id,gender,id,name,profile_path,movies,appearance
1909,52fe478fc3a36847f813c56f,2,130424,Rafal Zielinski,,"[49338, 33135, 45862, 25164, 44191, 93116, 104413, 112525]",8
1910,52fe4335c3a36847f8042aaf,0,21544,Richard C. Sarafian,/8NS8Rb57CCqIewvfX5ru9J5PC9M.jpg,"[2102, 11951, 27271, 75905, 86133, 42472, 46845, 118887, 244418, 114953]",10
1911,52fe473a9251416c9106e537,0,107331,John Llewellyn Moxey,,"[39890, 15360, 171292, 30933, 42717, 288503, 278758]",7
1912,52fe45f6c3a36847f80e498d,0,236362,Alain Tanner,,"[42237, 101330, 62978]",3
1913,52fe46e09251416c75086897,2,82219,Luis Valdez,,"[16620, 76397]",2
1914,52fe455e9251416c7505401b,2,11834,David Seltzer,/xrpGKYuDVkTJe6bjMDPgGdbEpR6.jpg,"[13346, 40820, 48345, 31962]",4
1915,52fe437c9251416c750122dd,2,27005,Don Michael Paul,/36dReAYpT0KWBcxuT27p4noKnVB.jpg,"[10501, 10167, 15581, 168676, 290729, 285423, 339530, 135309, 383121, 407375]",10
1916,52fe437c9251416c75012301,2,65629,Bibo Bergeron,,"[10501, 10555, 77459]",3
1917,52fe49a59251416c750cea91,2,31603,Armando Crispino,,"[96167, 64725]",2
1918,52fe448ac3a368484e028a57,2,106629,David MacDonald,,"[24212, 157283, 93335]",3
1919,52fe45b1c3a36847f80d54e1,0,30453,Robert Clarke,/9xnaWYIQUKdgFVrn76yeIg0H0RG.jpg,[41038],1
1920,52fe45b1c3a36847f80d54db,2,1006929,Tom Boutross,,[41038],1
1921,52fe44dd9251416c9101f83b,2,50542,Eugenio Martín,/eBehZhrIweiTDOGdc9074jEOPu1.jpg,"[32613, 73832, 79683, 29498, 130457]",5
1922,52fe47169251416c91069a47,0,121760,David Beaird,,"[39406, 61144, 38986, 110538]",4
1923,52fe49559251416c910a9f27,2,114337,George Fitzmaurice,/8RNRlp2qTONhFlqGRrtU7Hol1MY.jpg,"[85689, 53857, 35545, 52358, 120835, 104439, 127812, 53853, 144111, 39048]",10
1924,52fe44909251416c910151c1,2,21227,Sergio Martino,/h5a7h7reC707iilWZ77MPSeWiLg.jpg,"[31624, 30903, 69872, 30901, 23807, 16825, 129579, 121342, 58080, 105860, 75754, 80067, 19946, 39973, 27905, 67180, 67219, 43548, 64666, 197335, 82341, 67221, 84729, 275239, 48805, 39371]",26
1925,52fe45a6c3a36847f80d2e27,0,226513,Abbe Wool,,[40841],1
1926,52fe45d8c3a36847f80dda27,2,3431,Bruce Joel Rubin,,[41659],1
1927,52fe4360c3a36847f804fb93,1,5149,Bonnie Hunt,/7spiVQwmr8siw5QCcvvdRG3c7Lf.jpg,"[2621, 187541]",2
1928,52fe47a3c3a36847f814076b,1,33438,Pip Karmel,,[49721],1
1929,52fe4ccd9251416c75126063,0,150184,James Young,,"[184885, 54242]",2
1930,52fe451ec3a368484e0498d5,2,95526,William Asher,/tZw2tQwUHBTgwNjR0lWpdzliRAr.jpg,"[26879, 26484, 39113, 26483, 89743, 27376, 72901, 30299, 67740]",9
1931,52fe4759c3a36847f8130e31,2,132257,Giuliano Montaldo,/ncuf7q1nVfUpCJPK8YHwfHZVaG0.jpg,"[48211, 71642, 54154, 45138, 82662, 59156, 64943, 100888, 76851]",9
1932,52fe45bfc3a368484e06ca7b,2,102521,Francis Megahy,,[28975],1
1933,52fe45889251416c75059cab,2,122944,Steve Gordon,,[13665],1
1934,52fe44da9251416c75043381,2,57359,Neal Israel,,"[12309, 23470, 47819, 180162, 18038, 31462, 114255]",7
1935,52fe4657c3a368484e08b783,2,11983,Alain Resnais,/3gSyKBQHgpkYVVgkC149sW4RDRc.jpg,"[61560, 39543, 4024, 2817, 5544, 4781, 803, 54140, 51945, 24170, 59847, 60623, 54563, 63978, 37842, 37927, 4798, 61296, 63172, 103717, 109364, 15377, 46983]",23
1936,52fe4a9cc3a368484e15d71b,2,1012097,Jon Jost,/gNMdsP5Hg9x5xyyAfREvestTGzm.jpg,"[123757, 220500, 123782, 189875, 192178]",5
1937,52fe4533c3a368484e04db93,2,97205,Kon Ichikawa,/rvmjNMYvIwayXgprxgMlEYYfSUY.jpg,"[27197, 33319, 31427, 42116, 43618, 97149, 43095, 31334, 188684]",9
1938,52fe43e9c3a36847f8077c57,2,819,Edward Norton,/eIkFHNlfretLS1spAcIoihKUS62.jpg,[4967],1
1939,52fe449f9251416c91017175,0,78523,Marek Kanievska,,"[31776, 13703, 31939]",3
1940,52fe43879251416c75013ef7,0,65865,Damien O'Donnell,/9C9qOkqIKkmGLmhAUj55vc4lux4.jpg,"[10557, 54794, 31165]",3
1941,52fe4564c3a368484e0579c1,2,22669,Julien Temple,/ktxBwnWZHwbKuMngxwY3MyRotDR.jpg,"[27745, 40880, 2210, 16149, 14469, 59533, 42017, 18893, 25832, 128129, 273085, 53871, 283424, 57296, 324317]",15
1942,52fe4706c3a36847f811f869,0,137213,Chris Browne,,[46686],1
1943,52fe4832c3a368484e0ed99b,0,563031,Milton Moses Ginsberg,,"[71402, 88065]",2
1944,52fe44f9c3a368484e041609,2,95024,Bobcat Goldthwait,/wYwGbSqEGAqpT4or8YHQ79ycoz4.jpg,"[26291, 43673, 20178, 74306, 185460, 251016, 348857, 316761, 416867, 380061, 371347]",11
1945,52fe46c89251416c750836ab,0,87521,Morton DaCosta,,"[16347, 13671, 110568]",3
1946,52fe475b9251416c75096839,2,19012,Davis Guggenheim,/wsq8gRMA63QZeOEdkq4I5xiUzWC.jpg,"[18041, 1781, 15568, 22492, 39440, 78056, 338928]",7
1947,52fe46149251416c7506c643,1,71947,Gina Prince-Bythewood,/duYdeCGfB7LXowKWXlSGhxcRKYX.jpg,"[14736, 12837, 241771, 45602]",4
1948,52fe42f8c3a36847f80308c3,1,1769,Sofia Coppola,/zG1WS4sS5jvYkObHMxsK6fGK7Uk.jpg,"[1443, 153, 1887, 39210, 96936, 92657, 364067, 399019]",8
1949,52fe47d59251416c9107722f,0,14227,Jules Dassin,/v7DZOtLE1i6S7UjLNjkHq85JPEu.jpg,"[80677, 934, 5052, 43039, 19463, 20482, 19119, 28297, 20025, 48110, 28286, 219424, 87939, 119637, 47155, 227717]",16
1950,52fe44f9c3a36847f80b5459,2,58005,Bharat Nalluri,/AvLMv25VSB23zPLCAMcs53oOuUm.jpg,"[9456, 12178, 292040]",3
1951,52fe43889251416c75014235,2,34481,Matt Williams,,[10564],1
1952,52fe46769251416c750791b5,2,998589,John Swanbeck,,[15723],1
1953,52fe4ac8c3a368484e166c0f,2,85242,Kevin Jordan,,[125537],1
1954,52fe4787c3a368484e0cc0d1,0,1033866,Deborah Warner,,[68170],1
1955,52fe470a9251416c91068491,2,46442,Adam Simon,,"[39283, 70779, 5898]",3
1956,52fe470b9251416c91068497,0,122602,Darren Moloney,,[39283],1
1957,52fe48dac3a36847f817cc67,2,102688,Jonathan Winfrey,,"[55667, 27010, 29054, 301816]",4
1958,52fe44ae9251416c91019167,2,108670,John Keitel,,[31978],1
1959,52fe43fe9251416c750255cd,0,68281,Justin Kerrigan,/qFyavcskTLljQ4DwI20URg8MvEw.jpg,"[11129, 22901]",2
1960,52fe42e6c3a36847f802b47b,2,15206,Jim McBride,/cVbERLoVelhaSRQFIcdPcfaLkhn.jpg,"[1058, 11028, 11465, 85535, 41666, 352237, 18591, 89337, 42494, 319851, 125949]",11
1961,52fe462a9251416c9104b6c1,2,29324,Francis D. Lyon,,"[37112, 35911, 287790]",3
1962,52fe46d09251416c75084555,2,4955,Dario Argento,/nx5qLi7mcGzBuRVmFFW2x12c6wq.jpg,"[16395, 11906, 27431, 20115, 29702, 29514, 29161, 20126, 39434, 20345, 44435, 14229, 15206, 15483, 29159, 30689, 135812, 39436]",18
1963,52fe4411c3a36847f8080665,2,33542,Harald Reinl,/5AUktlP3iDumjgMKz1792ByTOu2.jpg,"[5608, 42587, 3686, 7085, 12602, 86594]",6
1964,52fe46eb9251416c9106415d,2,89373,Martin Davidson,/ktW24P562eETSImtgeabVBVHG0m.jpg,"[38925, 21721, 44004, 89292]",4
1965,52fe46eb9251416c91064163,0,121643,Stephen Verona,,[38925],1
1966,52fe453d9251416c750500bd,2,67411,Stan Dragoti,,"[13105, 20704, 47045, 10905, 18966]",5
1967,52fe47d79251416c750a73cf,2,7130,Scott Alexander,/2Zcnbxg4dLC0yRcv7NqcUrpZeCj.jpg,[19419],1
1968,52fe47d79251416c750a73d5,2,7131,Larry Karaszewski,,[19419],1
1969,52fe446cc3a368484e022569,2,1058138,Peter M. Cohen,,[23531],1
1970,52fe476b9251416c75098a77,2,82800,Norman Taurog,/nDz17mvGRWV4BeJwgr9FVq1xIGH.jpg,"[18228, 18642, 26573, 15734, 18693, 8745, 45335, 18690, 58182, 42390, 40916, 43809, 43512, 30977, 44747, 174784, 96172, 121238, 88376, 131781, 84295, 48627, 52847, 53619, 32996, 43257, 56154, 143092, 107999, 53441, 43458, 118444, 22390, 197491, 39016]",35
1971,52fe4d02c3a368484e1d2081,2,100629,Bruce Kessler,,[205054],1
1972,52fe4b31c3a36847f81f75b7,0,1081129,Barbara Sonneborn,,[113279],1
1973,52fe4334c3a36847f80425fb,2,21452,John Rich,/aoFPLpD4c8zFH5jbbXHQ11x0R0j.jpg,"[2094, 47263, 169788, 38655]",4
1974,52fe43899251416c7501433d,2,65856,Eric Leighton,,[10567],1
1975,52fe44e1c3a36847f80af9ef,2,57130,Todd Phillips,/427q515P1ppOrJrQmQwxj16zZZ6.jpg,"[9285, 11635, 9384, 9842, 18785, 46697, 41733, 45243, 109439, 308266]",10
1976,52fe442cc3a368484e013a7d,2,67834,Floyd Mutrux,,"[21879, 88641]",2
1977,52fe4a149251416c750dd009,2,86203,Bart Freundlich,,"[98502, 59199, 20483, 14057, 24122, 345909]",6
1978,58a61a39c3a368168c000362,2,32082,Andrzej Żuławski,/vlcYVE0EQzbLhsvhwgCQ3MRfSf2.jpg,"[21484, 46799, 3476, 95043, 27072, 81217, 70410, 315868, 98927]",9
1979,52fe44afc3a36847f80a4405,2,46076,Tom Dey,/7YmdGtMlVmxwky3hWcDOPTZ5rv3.jpg,"[8584, 5851, 6877, 38579]",4
1980,52fe472ac3a36847f8126c3f,2,78391,Jon Reiss,/8jQO2ydMvPH1kGOhV88hvlQnhqd.jpg,"[47295, 15570]",2
1981,52fe46a29251416c7507e793,0,79294,Herk Harvey,/oEhShEz4Eh53EoFLSgdkn8fYsjU.jpg,[16093],1
1982,52fe45dac3a368484e072b39,2,73256,David Miller,,"[29372, 43002, 19171, 26814, 29142, 12617, 33728, 111470, 43017, 202436, 87936, 43311, 197785]",13
1983,52fe440ac3a368484e00c06d,0,87043,Kelli Herd,,[21060],1
1984,52fe426bc3a36847f801d187,2,10076,Lewis Gilbert,/e3uN45oGDEf1LaZiVqy4nbqt9RE.jpg,"[691, 698, 18801, 15598, 18683, 18780, 667, 38291, 42997, 44559, 85763, 72882, 33814, 64984, 47312, 106326, 65799]",17
1985,52fe459ec3a36847f80d1255,0,88664,William C. McGann,,"[40685, 74604, 158114, 229638]",4
1986,52fe445ac3a368484e01e209,2,101709,Edward Ludwig,/n4Ujze9PZTJsfW7RpvZrc4ucImz.jpg,"[22994, 40718, 44591, 40715, 28712]",5
1987,599c7ba7c3a3682881002e1b,0,130938,Sergei Bodrov,/9f4SPMNwQDA64lkSRgNhvrb1etf.jpg,"[120077, 18836, 12246, 47855, 68737, 191476]",6
1988,52fe46889251416c9105778f,2,39853,Val Guest,/99rZHWC9WKCyVgFLpBy1fKDkyLB.jpg,"[38006, 26278, 28430, 12208, 24580, 82962, 35002, 46223, 94135, 33303, 121113, 28784, 59098, 170277, 4893, 257454, 29212, 56309, 127688, 93193]",20
1989,52fe458dc3a36847f80cdc15,2,105153,Vicente Aranda,/npkQpgXnpvIUcc6vyabqBNWq0is.jpg,"[40365, 26165, 58097, 48737, 48336, 25482, 60985, 115711]",8
1990,52fe44afc3a368484e031009,2,29433,Lucio Fulci,/n0T4dgUSvp5HXdyncyDLmJaDZi6.jpg,"[24920, 19204, 28794, 7219, 30875, 30874, 49361, 46768, 63025, 27232, 58061, 40352, 2993, 26503, 39992, 48846, 79506, 107081, 81654, 40141, 30552, 30872, 40461, 47453, 40145, 28848, 27703, 42326, 28847, 48855, 30870]",31
1991,52fe43269251416c75005707,2,34264,Marco Ferreri,/ne613TRedYwJf44C6gopz1pKD8P.jpg,"[10102, 69014, 56693, 42200, 72808, 148757, 198466, 81787, 53914, 53648, 3935, 63176, 81775, 108179, 99095, 150605, 61823, 67378, 99883, 110924, 93907]",21
1992,52fe440b9251416c91003197,2,46712,Douglas Sirk,/8DugkBzRKKNDcspnZRCd10wlXn7.jpg,"[30308, 43316, 69605, 34148, 75046, 13457, 84079, 38432, 37637, 63858, 74525, 25915, 100747, 355515, 202839, 296820, 130624, 179553, 96717, 118534, 81030, 130885]",22
1993,52fe46d19251416c91060bdb,2,30252,Albert Lewin,,"[38688, 16559, 118536, 191186, 56146]",5
1994,52fe4523c3a368484e04aa25,2,52268,David Schmoeller,,"[26953, 56705, 109565, 136074, 13570]",5
1995,52fe4523c3a368484e04aae1,0,554040,Dave Allen,,[26954],1
1996,52fe47b49251416c91073009,2,80609,Jerry London,,"[80287, 44691, 20121, 58207]",4
1997,545d997c0e0a261fb3005954,2,94787,Joe Camp,/uSNPVWav5HxwxD2CxYL0t74RBHm.jpg,"[23069, 21299, 38802, 26179, 44415]",5
1998,52fe45c19251416c7506167b,2,68994,Ron Fricke,/8oQUhdKZV7uT53s0XRTCraFgntv.jpg,"[14002, 18493, 89708]",3
1999,52fe4478c3a368484e025047,2,16008,James Komack,,[23919],1
2000,52fe479f9251416c750a0079,2,109876,Noel Black,,"[18835, 32969, 53435, 142216]",4
2001,52fe450ac3a368484e044f9d,0,107482,Richard W. Haines,,"[26554, 30996, 87302]",3
2002,52fe450ac3a368484e044fa3,2,78021,Lloyd Kaufman,/zTylEHdJL422WZ1vjEmEkDoWkk7.jpg,"[26554, 15239, 28165, 28169, 27601, 16233, 27994, 17287, 28173, 61644, 93215, 93212, 41568, 311585, 136585, 207680, 14005]",17
2003,52fe46459251416c75072f03,2,78023,Michael Herz,,"[15239, 28165, 28169, 27994, 28173, 93215, 93212]",7
2004,52fe44ecc3a36847f80b2169,2,57433,George Ogilvie,,[9355],1
2005,52fe443e9251416c7502dd3d,2,61824,Mick Garris,/g7NQv3FBJaQaXTVHDydqaDADir6.jpg,"[11428, 10127, 12483, 13519, 26215, 10004, 168210]",7
2006,52fe432b9251416c75006277,2,63709,Craig R. Baxley,/qKxwRBtLLMUBB2QGee3YJ96oCDa.jpg,"[10117, 14980, 21338, 14245, 38828, 19384, 19989, 71456, 75471, 134777, 16175]",11
2007,52fe4613c3a368484e07d707,0,233192,Jean-Pierre Marois,,[60005],1
2008,52fe4248c3a36847f80123b3,2,6558,Gordon Parks,/odKljjRjP7It2oTTVA61RFkERnf.jpg,"[482, 493, 63773, 84324, 272165, 91737]",6
2009,52fe4263c3a36847f801a8cf,2,9603,Sergei M. Eisenstein,/v3M6T24xd2FEOp8Y262lkc1gsGu.jpg,"[643, 10235, 697, 9797, 43118, 44967, 63107, 47703]",8
2010,52fe44569251416c9100d39f,2,19842,José Luis Cuerda,/8bkFGYH7XcHT8UZyM6QCzSB8Och.jpg,"[31023, 20607, 36505, 56810, 65795]",5
2011,52fe44d3c3a368484e0390a5,1,157879,Alison Maclean,,"[25636, 63115, 209802]",3
2012,52fe45b8c3a36847f80d6bc3,2,59248,Mick Davis,/brlM60xbZ5BenwznK2IHY90z1Bk.jpg,"[41160, 34308]",2
2013,52fe4d3bc3a368484e1ddf09,0,1190670,Val Lik,,[207731],1
2014,52fe447cc3a36847f80990c3,2,53304,Peter Lord,/fBaZLXX3rBwhSXvtplQEtvW7VS3.jpg,"[7443, 72197, 54821]",3
2015,5823d3f3c3a3684c140011c6,0,56929,William Morgan,,"[46929, 56157, 275905]",3
2016,52fe4544c3a368484e05051d,2,51572,Aaron Norris,/mVLP6tlo4XFufHvuXxz1IrWdUBx.jpg,"[27352, 19086, 22590, 31544, 36278, 63988, 48457]",7
2017,52fe47509251416c75094eaf,2,82505,Gordon Hessler,/wy86My4mKQPPGhjZ7JD7456Wvam.jpg,"[17897, 41969, 22033, 17282, 55152, 63512, 21840, 35106, 343042, 206630, 202637, 39704]",12
2018,52fe46a39251416c7507e91f,2,141824,George Jackson,,[16096],1
2019,52fe43e2c3a368484e003cb3,2,142526,Robert Cormack,,[20343],1
2020,5823cc639251411a3e000efc,0,222238,Joshua Meador,/r7VwcasPi9BxYziLPZlasLQ7CSZ.jpg,"[20343, 19715]",2
2021,52fe448c9251416c75038a4d,0,70602,Jörg Buttgereit,/bCduQUUgtES1Gv2dN6fKUDnwr2X.jpg,"[11822, 48636, 15736, 252596]",4
2022,52fe48be9251416c750b1d45,2,29962,King Vidor,/2NN8iywApiKiI0nwKuv5SKadEpT.jpg,"[90980, 32275, 11706, 24650, 43805, 50085, 3060, 3061, 42816, 43865, 84090, 35896, 72856, 32004, 31404, 126136, 96107, 53209, 32194, 92341, 109435, 72479, 110253, 118059, 120673, 29996, 120657, 221395, 183832, 128899, 43319]",31
2023,52fe48be9251416c750b1d3f,0,95771,Leslie Fenton,/4clFyyXcpcroHAGDVIFrNdGZXoM.jpg,"[90980, 101297, 212926]",3
2024,52fe44f7c3a368484e0410b7,0,94988,Richard Talmadge,/viwzvThOvuSVF7MrANGJXGLS9pN.jpg,[26270],1
2025,52fe43f9c3a368484e0089d3,1,59466,Jamie Babbit,/6RacsuB5pCLuy4qcIA7FeTxhYZM.jpg,"[20770, 9813, 10520, 136850, 301629]",5
2026,52fe42e5c3a36847f802b2d7,0,15156,Zhang Yang,/keAHnRO4H89MHKPjGJI3LzJjzsR.jpg,"[1050, 87481, 38019, 255775, 358908, 36113]",6
2027,52fe4472c3a368484e02384d,2,17042,Greg Harrison,,[23655],1
2028,52fe473ac3a36847f812a3f7,2,88391,Jeremy Podeswa,/fdzF8YFdXRh4iwwlO0kpsFn6QIY.jpg,"[47585, 18613, 189197]",3
2029,52fe42f8c3a36847f80309bb,2,17247,Po-Chih Leong,,"[1448, 24624, 36272, 30780]",4
2030,52fe4985c3a36847f819e863,0,1129542,Gerald Seth Sindell,,[59181],1
2031,52fe44a59251416c7503c0fd,2,21520,Sam Wanamaker,/aE8H0qNiON4ZN1r7KDBgPuDSA73.jpg,"[11940, 224600, 75130]",3
2032,52fe45d3c3a368484e0711c3,0,69315,Luis Puenzo,,"[29263, 43345, 36907]",3
2033,52fe470ac3a36847f8120771,0,589173,Berit Nesheim,,[46754],1
2034,52fe448e9251416c75038e4f,0,69167,Juzo Itami,/358UEFKy8lBIgxjoGGSjwjYHTCT.jpg,"[11830, 42011, 81296, 42095, 41962, 110283, 83183]",7
2035,52fe46a39251416c7507ea85,0,113733,Britt Allcroft,/2AY5uVfk7qUP5OmGW44gofCpBwh.jpg,[16110],1
2036,52fe4449c3a36847f808d4b7,2,48980,David McNally,/zDWpttAr1LAYj7uuOA0LCWO76TU.jpg,"[6282, 10628]",2
2037,54b968129251411d6a005090,2,100516,Max Mayer,,"[277726, 22051, 83869]",3
2038,554b25e392514146920016da,0,1464511,John Forte,,[43079],1
2039,52fe4351c3a36847f804b2db,2,24248,Nigel Cole,/2CIcwfX3zzzTYqUPUQzKdnUgQl7.jpg,"[2360, 8696, 8976, 4204, 46138, 122843]",6
2040,52fe451b9251416c91027b67,0,110726,Joseph Green,,[33468],1
2041,52fe44619251416c75032b69,2,54451,Brian G. Hutton,/cem8wlan7z6amIzoeKmAvC8yRZF.jpg,"[11589, 28614, 11046, 19606, 120653, 40387]",6
2042,52fe4508c3a368484e04471d,2,60261,Stan Winston,/bs8iaDGeDg0vHw4GLcT7A2nAJbb.jpg,"[26515, 37793]",2
2043,52fe457b9251416c7505819b,2,74671,Robert Hiltzik,,"[13567, 35626]",2
2044,52fe47779251416c7509a60d,2,44807,James Signorelli,,"[18391, 5680, 60199]",3
2045,52fe43fdc3a368484e00968f,2,4695,Don Edmonds,,"[20850, 95108, 7392, 86603]",4
2046,52fe4973c3a368484e12c14b,2,19101,Lee H. Katzin,,"[77571, 5920, 36572, 36573, 139718, 1790, 38141, 160799]",8
2047,52fe46c59251416c9105f325,0,120685,Lionel Coleman,,[38548],1
2048,52fe43e6c3a368484e004d87,0,99593,Jenniphr Goodman,,[20438],1
2049,52fe4341c3a36847f80463f9,2,22677,Max Färberböck,,"[2211, 12832, 290911]",3
2050,52fe4719c3a36847f812372b,0,151166,Frédéric Fonteyne,,"[46991, 61814]",2
2051,52fe4cacc3a368484e1c1db1,0,1183661,Steven Maler,,[201581],1
2052,52fe46709251416c750785c5,2,16957,Fenton Bailey,,"[15665, 1415, 12228, 34424, 52461, 96495, 148777, 373349, 103668, 49491]",10
2053,52fe46709251416c750785cb,2,16958,Randy Barbato,,"[15665, 1415, 12228, 34424, 52461, 96495, 148777, 373349, 103668, 49491]",10
2054,52fe46d9c3a36847f8115941,0,134146,Myles Connell,,[45905],1
2055,548440e392514168cd0001fd,0,1380314,Gerard Stembridge,,[18168],1
2056,52fe44bfc3a36847f80a7c09,2,56512,Tarsem Singh,/5FQvWHNWtRvP8gYEOF2YVHfDbWM.jpg,"[8843, 14784, 37958, 62764, 238615]",5
2057,52fe439a9251416c75016e23,2,50651,Takao Okawara,,"[10643, 6593, 39465, 12561]",4
2058,52fe4bafc3a36847f820f5bb,2,1065346,Adam Collis,,[117262],1
2059,52fe444e9251416c9100c02b,2,52159,James D. Stern,,"[30946, 24977, 14287, 23997]",4
2060,52fe447b9251416c75036403,2,70262,Elliot Silverstein,,"[11694, 14676, 24655, 76018]",4
2061,52fe4733c3a36847f812899f,1,130030,Chantal Akerman,/AnQ5qy7X33w0QgKpTq5yVOfnBIs.jpg,"[47434, 44012, 63215, 93669, 78789, 93934, 104739, 86814, 108822, 354388, 383914]",11
2062,52fe4952c3a368484e12596f,2,3712,Saul Rubinek,/1gsXmCmJIegqK0U8dwLz005UM0.jpg,[76891],1
2063,53888674c3a3681add004952,2,39009,Joseph Losey,/5OIfdtROzTqUxUCdzyOe5fM8GXl.jpg,"[26865, 42987, 36645, 74544, 43759, 58925, 36194, 71701, 36373, 71395, 22985, 96394, 42266, 94655, 107327, 30784, 60938, 37084, 167408, 64456, 85765, 75710, 61638, 37216, 74753, 93006, 169726]",27
2064,52fe451dc3a368484e04967b,2,82334,Leslie Norman,,"[26865, 121369, 68198, 17720, 234868]",5
2065,52fe4c4bc3a36847f8227149,0,1179593,Aiyana Elliott,,[161687],1
2066,52fe4301c3a36847f8033705,2,59026,Peyton Reed,/oSIfCq3alHGQnrutnwDzEcFmGgu.jpg,"[1588, 10720, 9767, 10201, 102899, 32643]",6
2067,57cbc108c3a3680a5800134d,0,554095,Chi Muoi Lo,/mlBxR3PuzUappuaIvKv9ebgOebo.jpg,[287821],1
2068,52fe47bf9251416c750a41d5,2,84165,Michael Dinner,/v6WBnSPVNMCO99mnCirUFn4ajRR.jpg,"[19150, 30690, 40929, 39243]",4
2069,52fe44b9c3a368484e0335f7,1,84211,Valerie Breiman,/uJFnUHB265pnaNVrPqUkC2s3Ln0.jpg,"[25128, 19157]",2
2070,52fe47639251416c750979ad,2,51521,Robert Greenwald,/rj5ViWRRIDccVsr0DZ41aDHbHeC.jpg,"[18153, 50203, 15668, 26393, 71140, 13372, 29595, 40862, 60573, 100813]",10
2071,52fe44ca9251416c75041151,2,71901,Douglas Aarniokoski,/dQ5FUVrjKNzXEADBCg3DDSWewhW.jpg,"[12211, 84226, 78383, 25713]",4
2072,52fe4c2cc3a368484e1ab0ed,0,158050,Chris Fiore,,[137236],1
2073,52fe455ac3a36847f80c96c5,2,31120,Robert Adetuyi,,[9995],1
2074,52fe47d89251416c9107795b,2,141967,Benito Zambrano,,"[80713, 49256]",2
2075,52fe43a29251416c75018213,2,66604,Joe Charbanic,,[10685],1
2076,52fe4305c3a36847f8034691,2,9033,Christopher McQuarrie,/b2zCcMMd0cawVhYjmSwICu2eTRu.jpg,"[1619, 75780, 177677]",3
2077,57a37b50c3a3683f97002c03,2,1237175,Rob Walker,,[51179],1
2078,52fe46e5c3a36847f81185e3,0,1073910,Robert Schmidt,,[46119],1
2079,52fe475e9251416c75096cfb,2,173607,Bruce Paltrow,/nhcgRo6wVYZf1jzNzxgmng1w5lW.jpg,[18074],1
2080,52fe4967c3a368484e129997,0,193390,Jon Matthews,,[77332],1
2081,52fe455ec3a368484e0561eb,2,95646,Timothy Wayne Folsome,,[27665],1
2082,52fe45c1c3a368484e06d1f5,2,35796,Craig Mazin,/c59ILZnJ8RHlVvRLzIm1Viu9l0k.jpg,"[29015, 11918]",2
2083,52fe4cb0c3a368484e1c2995,2,188269,John Leekley,,[201724],1
2084,52fe44cb9251416c750411db,2,9039,John Ottman,/AlYg0cVHpwlTR4wY1iIy9gAsPKx.jpg,[12212],1
2085,52fe460a9251416c7506b02f,1,144277,Fina Torres,/5KKwRbEFjZInSKsoNfh1iTZWEIk.jpg,"[14629, 288129, 96419]",3
2086,52fe455f9251416c9102ff91,1,35,Sally Field,/ymhpsxujOO3a9qaGYSpkenCt9Le.jpg,[34299],1
2087,52fe467a9251416c750798b9,2,19143,Jason Priestley,/skXfFcbZWPOBomGBSTMfiyzgi6q.jpg,"[15752, 145312, 230428]",3
2088,52fe4447c3a368484e01a195,2,88967,Greg Berlanti,/AbocIYSo4KXx7nT6lz2dj3qMD8H.jpg,"[22597, 38408]",2
2089,52fe47d29251416c750a682f,1,54025,Karyn Kusama,/6KlEWWO7aZE6MZtExVZKoQ6Ddzs.jpg,"[19348, 8202, 19994, 306947, 297160]",5
2090,52fe46979251416c91059467,2,34402,Edward Bernds,/n061MNq2CTLDyuxxy24jh8sthFk.jpg,"[38126, 114046, 41279, 215471, 75506, 43135, 87966, 62037, 192371, 107966, 174195, 70313, 144852, 177234, 134435]",15
2091,52fe4872c3a36847f816757f,2,148601,Don Weis,,"[53617, 108668, 59838, 177580, 80032, 30002]",6
2092,52fe45509251416c9102e2c5,2,114562,Ray Kellogg,,"[34077, 43109]",2
2093,52fe4564c3a368484e057d3f,1,112921,Deborah Brock,,[27764],1
2094,52fe4565c3a368484e057e75,0,98939,Sally Mattison,,[27767],1
2095,52fe45a2c3a36847f80d1e55,1,1062093,Carol Frank,,[40760],1
2096,52fe4416c3a368484e00ebbb,0,87465,Dein Perry,,[21370],1
2097,52fe43e7c3a368484e005015,2,81718,Mamoru Hosoda,/oh1GS6x8cdGkyL4QPKmpMSaD6Wu.jpg,"[20455, 14069, 28874, 110420, 315465]",5
2098,52fe43e7c3a368484e00501b,0,81853,Shigeyasu Yamauchi,,"[20455, 34433, 44251, 65973, 17433, 83091, 66105]",7
2099,52fe46c2c3a368484e0a2477,2,99496,Raymond De Felitta,/nM5EwzXwVGWgFL50c4Bj5rvvsFc.jpg,"[63956, 23703, 28053, 105790, 243935]",5
2100,52fe49e5c3a36847f81ac595,2,1206,Jason Alexander,/ernpSXp2RnkzeV14OEEKXRq1yND.jpg,[100975],1
2101,52fe43639251416c7500e733,2,492,Janusz Kamiński,/5LNGARjEfMDOcEP6fMNtJypAGYx.jpg,[10383],1
2102,52fe440cc3a368484e00c8ab,2,129482,Tom Laughlin,/o8e43sIbLVBOewpgXyyO5IcKRkk.jpg,"[21142, 78140, 44695, 83980, 128614]",5
2103,52fe4339c3a36847f8043b61,2,21869,George Pal,/sqClVTgeuJZ69eg5YwqTxRPlWMo.jpg,"[2134, 28758, 28367, 14241, 56931]",5
2104,52fe47819251416c7509bcc3,2,29383,Luca Bercovici,,[18498],1
